# Matt T1
And, um, so my heart starts to race, I can't get my breath and then I get chest pains and I get very afraid that, I'm going to have a heart attack.	Chief Complaint
Right, and you're feeling a little bit anxious just here with me? I am, Ok. yeah, just talking about it.	Chief Complaint
I can feel it starting to come up.	Chief Complaint
Right, take your time.	Others
So, your heart starts to race, it really beats really fast and you feel like you can't catch your breath, is that right? Yeah, that's exactly it.	Chief Complaint
How long's all this been going on for? I think it's probably about six months, basically, yeah.	Chief Complaint
Right, Ok and can you remember what happened to start it all off? Well, I think, we have had some problems at work.	Chief Complaint
I've felt more stressed about work than I normally do, and basically, I was just trying to get into town one day on a day off and it was very hot, one of those funny hot days, and it just happened my heart started to race and race and race and I couldn't get my breath.	Chief Complaint
I was just, like, gasping for breath, then I started to get chest pains and it was just awful.	Chief Complaint
And I managed to sit down and call my husband and he came out, he actually left work to come and get me.	Chief Complaint
So that sounds like quite an unpleasant experience for you, at the time.	Chief Complaint
It was awful, it was really, really frightening,	Chief Complaint
And when that was happening to you? When you were in the middle of town, what was it that you thought was going on? I thought I was having a heart attack.	Chief Complaint
I am only 25.	Client Details
You thought you were having a heart attack? I really did, yeah, and each time it happens I'm so afraid that that is what's happening.	Chief Complaint
Ok.	Others
So, you know, I started to try and avoid situations where I might get like that, basically.	Chief Complaint
Right, so what kind of things are you finding yourself avoiding? I can't get into town now without my husband taking me because my husband has to take me to and from work and I also thought I shouldn't do anything to put any strain on my heart at all, so I don't do much exercise or anything at the moment, and other things as well.	Chief Complaint
And other things, what sort of other things are you not doing? Well, just some personal things.	Chief Complaint
Personal things, ok.	Others
I guess, I'm wondering if you're talking about your sex life there? Yeah, Right.	Client Details
I just feel that I shouldn't, you know, do anything like that because it just might put too much strain on me.	Chief Complaint
Right, so you're avoiding sex in case that puts your heart rate up? Yeah, yeah.	Chief Complaint
Ok, ok. How's that affecting things between you and your husband? It's not, I mean, yeah, my husband's getting really fed up with it, to be honest doctor.	Family History
He's been really, really kind and really supportive but I think it's starting to affect his life quite a lot now.	Family History
He wanted me to go to the pub last week, and I absolutely promised that I would, because I'd begun to stop wanting to go out because I'm so afraid it's going to happen and I promised and promised him I'd go to the pub and then when it came to it I just couldn't, I just sat on the sofa and it started to happen again.	Social History
Right, and then I was worried if I went to the pub I'd actually get ill in the pub and then it'd be really embarrassing for everybody so I just said I couldn't go, and I think he's getting a bit to the end of his tether now, because it just seems to have come out of the blue, and I've never suffered from anything like this before.	Chief Complaint
So it sounds like he's getting to the end of his tether, but it also sounds like you're pretty fed up with the whole thing as well.	Chief Complaint
is that right? Yeah, I am actually, yeah, yeah.	Chief Complaint
Ok, so just so that I've got the story straight, this all began about 6 months ago, before that had you had anything like this? No, not at all, I mean, I think we had a new manager at work, I work in a bank actually, and then we had a new computer system put in and so it became very much more stressful for all the staff not just me.	Chief Complaint
I can sort of see I was under a lot more pressure.	Chief Complaint
that could be affecting me.	Chief Complaint
So just to make sure I've got the right way around it, it began 6 months ago, pressure at work? Yeah.	Chief Complaint
You went to town, you had the first of these attacks, and then since then you've had some more of them? Yeah, yeah	Chief Complaint
And now it's kind of got to the point where you don't want to go out? I don't, no.	Chief Complaint
You don't go to town by yourself? No, I don't want to risk it to be honest.	Chief Complaint
Right.	Others
You're not going to the pub, you're not socializing like you used to? No, no.	Social History
And you're avoiding things like exercise and things like sex, and that's having a bit of a taking its toll on your relationship? It is a bit, yeah.	Chief Complaint
Ok, ok. and looking at you, I know you've had an ECG.	Medical History
Yeah, yeah	Others
What have you been told about the results of that? Well, I was told that it was ok - and there were no problems.	Medical History
You know, I did feel relief you know because obviously there has been heart attacks in my family, my dad died of one, you know, at 72.	Family History
So I'm thinking it must be my heart, there must be something wrong with it.	Chief Complaint
Right and I did feel pleased when the doctor said that, but on the other hand nothing's changed, you know, I'm still getting exactly the same problems, Right nothing, you know, I'm not getting any help with it, I just feel a bit like, well, so I haven't got a bad heart according to the experts, but I'm still getting all the same symptoms and they're getting worse and worse.	Chief Complaint
So even though the doctor told you there's nothing to worry about with your heart, do you still worry that there might be something wrong with your heart? I do, I just can't understand it, what do you think it is, doctor? Well, I think I'd agree with the doctor, I don't think there is anything wrong with your heart.	Chief Complaint
The reason I say that is that you've had an ECG which has come back perfectly normal, and usually if there was a problem with the heart the ECG would pick something up, also, you've got none of the risk factors, really, for heart disease because you don't smoke, your blood pressure from what I can gather from your notes has always been fine, you're fairly young, before this you were pretty fit and active, and also, I know you're worried about your dad having had a heart attack, but actually, he was a lot older than you are, and so you're not really in the same risk bracket as he would've been.	Chief Complaint
So, I don't think that there is a problem with your heart, I guess what I'm wondering is whether actually what's going on is a little more what the doctor thought, whether actually this might be the anxiety that's giving you a lot of these symptoms.	Chief Complaint
Have you ever thought it might be something else rather than a heart problem? I think I've been thinking more recently, it could be, because my friend has panic attacks - and I've discussed it with her and she said, to be honest it just sounds like that.	Chief Complaint
I've always thought it was my heart, and what I can't understand is how my brain is making my heart start racing like it is.	Chief Complaint
Right, ok. Has anyone explained to you about anxiety and panic attacks? Not really, no.	Medical History
What we have on top of our kidneys is two little glands, and they're called our adrenal glands, -Right, and they produce a hormone called adrenaline, have you heard of that? Yes, I have heard of that.	Others
Ok. And what adrenaline does is it prepares us for situations of fight or flight, is that a term you perhaps remember from biology at school? I do, I do, yeah, I do remember that.	Others
Do you remember what we mean by fight or flight? I think like if you're in a scary situation you either fight or run away basically.	Others
Yeah, your body sort of triggers that to do it.	Others
That's exactly it, and what's released to allow you to do the fight or flight response is the adrenaline, - Right, so when your body needs you to get ready to do something, it surges out a load of adrenaline, and the adrenaline basically gets you ready for action, right, so it does things like it gets your heart rate up, it gets your breathing speed up, so that you're ready to run, it can sometimes make people feel as though their mouth is dry, it can sometimes make people feel a bit lightheaded.	Others
Are those the kind of symptoms that you can get? Yeah definitely, yeah definitely, all of those actually.	Others
Ok. What often happens with people with panic is that the first time that happens, the first adrenaline release occurs out of the blue, and perhaps at times of stress, and you mentioned that there was stuff going on at work, you're feeling a bit stressed out, and in town it was a bit hot - so that may have been what was behind that first panic attack.	Chief Complaint
What happens to people is that once they've had one panic attack they go on to have more, and the reason for that is that once you've had something like that happen to you, you're kind of there thinking, 'ooh will this happen again.' Is that something that you do? Oh, absolutely.	Chief Complaint
I've started to really monitor my heart, and when it starts to race I start to get worried, and then it starts getting faster and faster, so it does feel.	Chief Complaint
You're describing it exactly, that's what we call hypervigilance, so you're there kind of keeping a bit of an eye on your heart?	Chief Complaint
Yeah definitely.	Others
And for most of us our heart rate will go up and down all through the day, but most of us don't worry about it because we don't notice it, but because you've had a panic attack, you're there thinking 'ooh what's my heart doing?'	Chief Complaint
And then the minute it starts to change you clock it, you notice it, and then you start to get anxious thoughts, so you might start worrying.	Chief Complaint
I really do start worrying, yes so I keep thinking is it going to be now, you know is my heart going to stop beating.	Chief Complaint
Right, so you get those kinds of anxious thoughts.	Chief Complaint
Yeah, yeah.	Others
And they're very frightening, and because you're thinking 'goodness me, could my heart stop? ', that's making you more anxious, and that causes even more adrenaline to be released, and that makes the symptoms even more pronounced, and that makes you believe even more that there's something wrong with you.	Chief Complaint
Does that make sense, as to what might be happening? It does make sense doctor.	Chief Complaint
One of the things that you have been doing, which is something a lot of people with anxiety do, is that you've started to avoid doing things that trigger it off.	Chief Complaint
I have, yeah, like not walking to town or anything; I just won't do it anymore.	Chief Complaint
Exactly, and whilst in the short term that alleviates your symptoms because you don't have to get panicky, what's happening is that the more you avoid doing things, the less likely you are to ever get around to ever finding out whether or not anything awful really happens.	Chief Complaint
Right, yeah, right.	Others
Does that make sense? It does, it does make sense.	Chief Complaint
Well, if we are starting to tackle this as if it were an anxiety problem, there are a number of approaches.	Chief Complaint
We can think about tablets, we can think about other kind of talking approaches.	Chief Complaint
There are pros and cons to those, and side effects that we need to discuss.	Chief Complaint
So, I'm just slightly watchful of the time.	Chief Complaint
We seem to be coming to the end of today's session for the appointment.	Others
Oh right, OK.	Others
But what I wonder is whether we should meet again, perhaps next week, and look again more carefully at some of the treatment options, and think together about which might suit you best. How would that sound? Oh that's fine, that's fine.	Client Details
Any other questions before we finish? No, I'll make an appointment to see you next week.	Client Details
That's fine, and I'll see you next week.	Client Details
Ok, thank you Doctor.	Others
# Matt T12
Hello, do you want to come and have a seat? Hi I'm the psychiatric doctor, what is your name? You can call me Cathy.	Client Details
Where you are located? Currently, I am staying in an apartment at South Park.	Client Details
Ok, so what's brought you here today? My sister's noticed, I'm just a bit fed up really with some mood swings.	Chief Complaint
My sister said I should come.	Client Details
Right ok. Has this been going on for some time? Yeah, a few months really.	Chief Complaint
Ok, do you want to tell me a bit more about what's been going on? Just things, things seem to be piling up.	Chief Complaint
- Right - I just don't seem to be coping with things, - Right - the kids and things and other stuff, just my mind starts to drift away.	Chief Complaint
Right, Ok. Would it be OK for me to ask you a few more detailed questions about how you've been feeling? Uhuh, - Ok.	Chief Complaint
Well if we start with asking you a bit about your mood.	Chief Complaint
How have you been feeling in yourself? I say a bit fed up.	Chief Complaint
I get up in the morning, everything seems very black.	Chief Complaint
- Right - It's like, it's just like swimming in.	Chief Complaint
I think by tea time when the kids get home, I've been having fairly decent conversation with them but my mind starts to drift away and just can't focus really.	Chief Complaint
Right, and can I just check when you say things feel very black, do you feel very miserable? Fed up, miserable, yes.	Chief Complaint
Can you brief me your any other medical issues. Nope, as such.	Medical History
Can you tell me what's the time now? My watch is actually showing 12.30 P.M.	Chief Complaint
Thanks.	Others
Do you have any sort of hallucination and delusion? No.	Chief Complaint
No.	Others
Nothing like that, just feels miserable.	Chief Complaint
Right, OK. And what about sort of feeling tearful? Has that been happening? I dropped some sugar the other day and I just burst into tears.	Chief Complaint
Right, OK. - Thanks - So is it the slightest thing that will make you tearful, things that perhaps wouldn't ordinarily bother you? Yeah my sister's noticed it as well.	Chief Complaint
Right, OK.	Others
So you've been feeling very low with episodes of tearfulness, what about other things, your energy levels, are you managing to keep up with things? I used to do a lot with the kids I used to go swimming, playing but now I just spend the day on the sofa unless I have to go to work.	Chief Complaint
Right, just remind me, what is it you do for your job? I work in a supermarket.	Client Details
Right, so how have you been managing at work? I've not been going in as much cause I just feel so exhausted but I'm just not the supermarket's been taken over and they've cut the wages - and I've had problems with the bills 3:07 and its like catalogues just writing me letters, - Uhuh - you know the kids they want all these new games and stuff - Yeah sure - and it's just you know.	Chief Complaint
Things are difficult all round then.	Chief Complaint
So with all this going on how are you sleeping? It just takes me ages to go to sleep, I used to read a book - and just drop off, but now I just spend my time looking at the clock as it goes round and round.	Chief Complaint
So from actually getting off to bed and getting off to sleep how long is that taking? Couple of hours probably.	Chief Complaint
Right, OK. - Once you're asleep are you waking up much during the night? I wake up about last night I think it was about 4 o clock I woke up.	Chief Complaint
Right - And can you get back to sleep from that time? No, no.	Chief Complaint
And then you're actually getting out of bed in the morning, are you still feeling tired at that point? I'm just exhausted, I feel like my brain's not been switched off.	Chief Complaint
I'm just exhausted the next day.	Chief Complaint
What about eating what's your appetite been like while you've been feeling like this? I used to have quite a weight problem, but the last couple of months this is a bit looser.	Chief Complaint
Right.	Others
Do you know how much weight you've lost? I am not quite sure about it.	Chief Complaint
Do you think that your kids do bother you anyway. The kids come in from school and they make their own stuff and I just don't bother really.	Chief Complaint
Okay so you're appetite's gone down as well.	Chief Complaint
What about things like concentrating and your memory? Both when you're watching TV at home and when you're out doing your job? Well, it's like the television; I used to like watching the soaps, or something like that and now 10 minutes later I'm thinking of something else, my mind drifts off.	Chief Complaint
I just started one job, and, I'm not explaining myself very well.	Chief Complaint
Okay, How your kids are doing? Useless, well I mean pretty useless with the kids.	Social History
I forgot the swimming money last week to pay, the school fees and stuff.	Chief Complaint
And what about things you used to enjoy, are there things in life that you still enjoy at the moment? Nothing really, as I say, a bit useless with the kids.	Chief Complaint
I used to enjoy going out, I used to go out with my friends, the pictures and things, but of course now I can't be bothered.	Chief Complaint
Is it that you can't be bothered and you don't feel like it as well? What's the point really? Right, okay.	Chief Complaint
And I was going to ask, how old are your children now? I had them a bit later in life, it's took a long time to have them.	Family History
I got a girl and a boy, one's 11 and one's 9.	Family History
And looking after children takes a lot of time and energy, how are you managing to keep up with that feeling as low as you do? Well they're a bit self-sufficient really the kids, they come in from school get their own tea.	Chief Complaint
I should be doing more for them really but I'm not I'm just a bit useless at that at the moment.	Chief Complaint
Ok, and what about looking after yourself? Well you can see I'm just a mess.	Chief Complaint
Dave used to say, that's my boyfriend, Right, he used to, you know, not have much money but I'd take a bit of pride in what I was doing.	Family History
My hair and stuff but I can't be bothered with that now, there's no point really.	Chief Complaint
Okay.	Others
And you mentioned Dave, that's your current partner, how long have you and Dave been together? About a year I met him at work.	Family History
And how are things, because often when people feel really down it has an impact on everything including their relationships so how are things with you and Dave at the moment? He's not ringing as much, he used to text, he's getting fed up with me not wanting to go out and things.	Chief Complaint
It's a slightly embarrassing thing to ask about but I guess it's important, often when people are really feeling very low it affects everything in the relationship including things like their sex life.	Chief Complaint
Have you noticed any changes there for you? He's always trying to pressure me a little bit - Right - and stuff, but I'm really not into that at the moment.	Chief Complaint
Right, Okay.	Others
You just don't feel like that at the moment.	Chief Complaint
No.	Others
Okay, So can I just a recap to check I've got this right, for the last few months you've been feeling really down, no energy, problems with your sleeping and eating, problems with concentrating, not really enjoying things and actually struggling a bit with the kids and perhaps some difficulties in your relationship with Dave.	Chief Complaint
Have I got that right? Hmm.	Others
Okay, Can I ask in the past have there ever been episodes where you've felt like this? When my husband left, I was always crying then for no particular reason. Right I haven't told anybody this before but I took some tablets.	Chief Complaint
Right, So how long ago are you talking? Was this a few years ago? About four years ago.	Chief Complaint
Okay, so you took some tablets, Yeah.	Chief Complaint
Can you tell me, is it alright to tell me a little bit more about that? You know what it's like, the kids are in bed and you're on your own and I had a few glasses of wine and I just took these tablets.	Chief Complaint
Okay.	Others
Can you remember what you actually took at the time what sort of tablets they were? They were just in the bathroom cabinet, it was paracetamol.	Chief Complaint
Okay.	Others
So you took some paracetamol, can you remember roughly how many you took? About 2 strips, about 12.	Chief Complaint
Right	Others
Okay.	Others
And you'd had a couple of glasses of wine; did you take anything else, any other tablets with it? No.	Chief Complaint
Okay.	Others
And was this something that you'd thought about for a while or was it a spur of the moment that evening? As I say I was crying a lot but I think it was just the wine.	Chief Complaint
Right, Okay.	Others
But you know, I'm just a bit of a burden to everybody really.	Chief Complaint
And was there any other thing that you did around the time, sometimes when people take tablets they leave a note, or do other kind a final act, get their affairs in order? Did you do any of those things? No, I just thought, that you know, I'd take the tablets and I'd just go to sleep.	Chief Complaint
Right, okay.	Others
So did you have any thoughts about what taking the tablets would do? Did you? I just thought I'd go to sleep and not wake up, but I woke up a couple of hours later and was sick everywhere.	Chief Complaint
God I was sick and miserable.	Chief Complaint
Okay.	Others
So I actually just want to check I get this right because it's important.	Chief Complaint
You actually thought that they would kill you at the time? I just didn't want to wake up, as I say, I'm just useless, I'm a useless mum now and I was then.	Chief Complaint
Right	Others
Okay.	Others
So you took the tablets and you were very sick in the night.	Chief Complaint
Did you seek any medical help at the time? No	Chief Complaint
Okay.	Others
And then were you Okay the following day? Well, yeah, I just felt a bit of a twit really.	Chief Complaint
Okay.	Others
Right.	Others
Did you feel pleased you were still alive? Yeah, I think you know I realized it was me just being silly.	Chief Complaint
Right.	Others
Okay.	Others
So that was a few years ago, if we just come back to how you are feeling at the moment, you talked about feeling very low.	Chief Complaint
Have there been times currently when you've thought about either taking an overdose or doing something else to harm yourself in any way? You know at night when, when you're watching the clock and you know, you're on your own -Yeah and the kids are in bed.	Chief Complaint
It is, just everything's so hard, and yeah I suppose, you know, it just feels easy you know? - Right	Chief Complaint
And has that just been something you've thought about or have you actually made any plans, got any tablets in or done anything else? No, nothing like that.	Chief Complaint
Okay.	Others
And I guess it's a difficult question to ask but one we would ask everybody in your situation.	Chief Complaint
Have things ever been so bad you felt so low that you've not only thought about harming yourself or perhaps killing yourself but you've also wondered whether the best thing might be to take the children with you? No, I'd never do anything with my kids I love my kids.	Chief Complaint
No I wouldn't hurt them.	Chief Complaint
Okay.	Others
And what about the other side of that, positive things, things to live for things that you feel good about? Not much at the moment I suppose, kids sometimes you know.	Chief Complaint
They do things that make you think, you know, what's good about life - Right - and things but and are there other things that help at the moment, I'm thinking about people that could be supportive? My sister as I say she said to get down here and she's always there, she comes down - Yeah and rings.	Family History
I've got a couple of friends they're quite good, Right.	Social History
Dave when he's in the mood of course but I don't think he's not going to be around for much longer.	Social History
Right, and do you think, or do you feel able to keep yourself safe at the moment from hurting yourself? I think so yeah, I know I can come here now; you've been very good today.	Chief Complaint
Okay.	Others
Do you think if that was to change so that you didn't feel able to keep yourself safe, you'd be able to let anybody know? All I know is what happened last time that was nothing and I was silly then so I know to come here.	Chief Complaint
Right, Okay.	Others
Well thanks for going through all that, I can appreciate it must be very painful.	Chief Complaint
It does sound to me that you are suffering from symptoms that strongly suggest that you are actually depressed, anxious, mood disorder at the moment.	Chief Complaint
Now I'm not sure how much you know about depression? Not much really, not much but I know I just don't feel right at the moment.	Chief Complaint
Okay so you are alert and oriented.	Chief Complaint
Well I guess just briefly depression can cause a number of problems for people and traditionally we think about people feeling very low and very miserable and often you know thinking about hurting themselves which is self-hurting behaviour with mood swings and erratic behaviours.	Chief Complaint
But it can also affect all other areas of life in terms of problems with eating and sleeping and the other problems you've noticed is that concentration and perhaps not really managing as well as normal.	Chief Complaint
I guess the positive side is that you've done something about it and you've come to talk to me about it today and I think there are almost certainly a range of things we can put in place to help you and treatments that are available.	Chief Complaint
So I guess what I'm thinking is it might be worth us spending a few minutes just thinking about those options for you so that we can start to improve things for you.	Chief Complaint
Would that be alright with you? I need to do this, yes; I think that's sensible yeah.	Chief Complaint
# Matt T13
I'm the psychiatrist here in this department.	Others
I came to see you because my GP sent me to see you didn't he?	Client Details
Yeah, yeah.	Others
He said come and see a trick cyclist cos then you'll be alright.	Chief Complaint
Come and see a? - A trick cyclist a psychiatrist? Yeah.	Chief Complaint
He's not had time to listen to me you see Ok. cause he's a GP, he's a doctor but I don't think he's very clever.	Chief Complaint
He's not very clever because he's not, ok getting to this you see, he won't let me talk about this.	Chief Complaint
He sort of listens to it sometime but then sometimes he doesn't.	Chief Complaint
Right.	Others
Can I just clarify why you are here and why I'm here, I'm the psychiatrist Well I've come to see you in the emergency clinic today.	Chief Complaint
Ok and your GP has asked me to see you? So that's why I'm here.	Chief Complaint
- Is that right? - Yeah cos I got to tell you about this, there's important stuff in there.	Chief Complaint
Really important stuff Ok, well before we start with that I come to see you.	Chief Complaint
Can I just ask you what would you like me to call you- What name? Yeah.	Others
- Name, name is a game, I don't bother with names, that's just too good Right, ok call me Audry.	Client Details
Ok, I am the psychiatrist over here Ok. - Now what is Audry can I ask you how old are you Audry? How old, oh don't, you're only as old as the woman you feel aren't you? I feel quite young and better than most women in their twenties.	Chief Complaint
Right ok, so how old would that make you Audry? My ID would say I am 35, but I feel 23 and free.	Chief Complaint
Free food food for the soul, a nice bit of sole, yeah, aye Right.	Chief Complaint
A bit of fish, ah fantast, I'm not half hungry.	Chief Complaint
- Right.	Others
You have any food? Any food here? You have any food, I'm starving, nah? They won't be able to get you any food, lets Ok, now let's get back to this, this is important.	Chief Complaint
- Yes that's a good idea, yep ok.	Chief Complaint
This is why I'm here to talk to you about this Right.	Chief Complaint
Ok, to tell you what's going on.	Chief Complaint
Ok tell me a bit about this then.	Chief Complaint
Well this is, this is the work I've been doing and it's really important and it's my cure for world hunger.	Chief Complaint
That's what it is you know, it's all written down here well it's not written down it's here, it's at home, in my books at home.	Chief Complaint
Right.	Others
What I get from the papers I get is, I get sort of clues right, as to what I'm supposed to do and how I'm supposed to get the other clues to hone it down and come up with a final thing.	Chief Complaint
And how long has all of this been going on would you say? It's been for ages now.	Chief Complaint
How long would you say? Absolutely ages now.	Chief Complaint
Well I've been up all week.	Chief Complaint
About a week? Well this week I've been working really hard at it.	Chief Complaint
Because before It's been going on longer than a week - Right.	Chief Complaint
but I've been working really hard on it for this week because you normally have another it's the numbers you see Right.	Chief Complaint
It's the numbers you have to find out.	Chief Complaint
Am I right in thinking you normally do a different job? Yeah I have a small business with my sister selling pottery - I am a potter.	Client Details
You're a potter and own a business with your sister? Yeah.	Client Details
Not full time.	Client Details
Just part time.	Client Details
Ok. Audry the odd is what they call me.	Chief Complaint
Audry the odd? Yeah.	Chief Complaint
Who calls you that? My sister Livie.	Chief Complaint
I showed her this and she told me to go get help and that I was bonkers.	Chief Complaint
She said you were bonkers? - In fact she didn't say go away she told me to get the fuck away from her.	Chief Complaint
My goodness.	Others
She did, she said "Get the fuck away, you're bonkers."	Chief Complaint
- Did she? Anyway Ok. so she did that and er, so I said yeah, I didn't think she was clever enough really.	Chief Complaint
- You know not. and well I went to see the doctor about it.	Chief Complaint
Ok. Cos I thought I'd show her cos she's a doctor, you know she's been to University, she's done stuff. Yeah. nah thick as shit.	Chief Complaint
She didn't, she said she didn't have time	Chief Complaint
I thought how can you not have time to hear about the cure for world hunger all those starving children you know what I mean.	Chief Complaint
Right.	Others
Yeah.	Others
So that's why she sent me here to see you to tell you all about it.	Chief Complaint
Right.	Others
Ok, tell me about it, tell me what's going on.	Chief Complaint
Ok, right well it's, I've got my various bits and pieces here I find in the papers like you know the football results Right.	Chief Complaint
they need adding together Ok and then I have to find some other information on this page.	Chief Complaint
There are some pages and page numbers there Right.	Chief Complaint
add those together and take it away from what's on there.	Chief Complaint
Right.	Others
So, I do that and you find you find other things.	Chief Complaint
And then what does that number do then? That number corresponds to numbers I've got on my, on my chart at home.	Chief Complaint
I've got a big chart on my wall Right.	Chief Complaint
and I find that number Ok. and that adds up to something else.	Chief Complaint
Huh.	Others
It's, it's, all there, I mean that's, that's, that's really good, I'm gonna get one of those.	Chief Complaint
What's that? That's, that's really good, that's, that's a phone, it does the internet.	Chief Complaint
Right and everything so I'll be able to find out more stuff.	Chief Complaint
You know, that way, when I'm out and about, and	Chief Complaint
So there's numbers you see, I'll use those numbers there Right.	Chief Complaint
you know they'll need adding up Ok. and taking away from something else.	Chief Complaint
And when you've done all this with all the numbers Yeah. and the chart Yeah	Chief Complaint
Where will that leave you? What is it you're headed for? Well, it's the cure for world hunger in it, that's what it is.	Chief Complaint
The cure for world hunger? The cure for world hunger, yeah.	Chief Complaint
Ok, so how's that going to work then? Well, how it works is God tells me, you know that, I'm doing a really good job	Chief Complaint
Right and how great I am and how fantastic it is I'm working at this you know Ok and I just keep going at it Ok you know I don't stop, I don't stop at all.	Chief Complaint
Ok, can I just take you back a step. Yeah sure.	Others
Because you said God tells you. God tells me, go on.	Chief Complaint
Can you tell me a bit more about that? Well he, he tells me, he just talks to me, yeah.	Chief Complaint
He talks to you? Yes, he talks to me.	Chief Complaint
Ok, alright.	Others
And tells me Right.	Others
I'm doing a really good job. Ok. and I'm fantastic.	Chief Complaint
So God talks. And I'm really wonderful. Uhuh and I'm great, you know I'm doing Ok, and when God talks and I have to show this to people Right.	Chief Complaint
And that's why I've come here to show you.	Chief Complaint
And when God talks to you? Can I just clarify this with you? What?	Others
Does he talk to you like I'm talking to you, with the voice coming through your ears or does it feel more like voice doesn't come through your ears it comes out of your mouth, voice comes out of your mouth and goes in your ears. Is that right? Yeah I get you should know that cos you know you're a doctor as well aren't you? Yeah.	Chief Complaint
So you should know these things.	Chief Complaint
Yeah.	Others
And is that how the voice seems to you? I hear him in my ears	Chief Complaint
You hear him in your ears? Because that's what I'm used to hearing and he talks to me with his mouth cos he's, he's.	Chief Complaint
So the voice that seems to come through your ears rather than from inside your head? It's quite loud cause he's a big guy, He's a big.	Chief Complaint
Is he a big guy? He's a big guy yeah, yeah and he's got a big beard.	Chief Complaint
What's he like then? Well he's a big guy with a big beard, yeah.	Chief Complaint
I called him Beardy once.	Chief Complaint
He didn't like that he got a right hump Christ he, I called him Beardy, Beardy.	Chief Complaint
Yeah I can imagine.	Others
Yeah cos I just And what kind of so I, I, I just call him Sir.	Chief Complaint
You call him Sir? He likes to be called Sir, yeah.	Chief Complaint
Ok, and what kind of things, when he's talking to you, what kind of things does he say to you? He tells me I'm fantastic You know, how great I am for doing this Uhuh and getting stuck into this and keeping at it and that I should show it to people, and that's what, that's what I do, I come out and I show it to people.	Chief Complaint
There's some stuff	Others
So who have you been showing it to? Well, ok, who have I been showing? I've er, I've sent copies of stuff to the Pope Right.	Chief Complaint
and the Archbishop of Canterbury, and none of them have written back, you'd think they would, you know.	Chief Complaint
So no replies yet? cos they're close to God, they probably know him.	Chief Complaint
They probably met him and stuff.	Chief Complaint
Yeah.	Others
Well I mean the Pope he claims to have met him Right.	Chief Complaint
I mean you don't know Yeah.	Chief Complaint
I would assume the Pope knows God Right he knows, he's got his address, his telephone number, everything like that.	Chief Complaint
But then you know, er, see the Archbishop of Canterbury, I think he's just rude, cos he's not written back at all.	Chief Complaint
Right, it sounds as though this has all been keeping you really busy. Have you been sleeping at all? No I haven't had time to sleep nah.	Chief Complaint
No time to sleep? Nah, nah, nah	Chief Complaint
When was the last time you had a good night's sleep would you say? Don't need it.	Chief Complaint
You don't need it? Don't need it!	Chief Complaint
I got all this enthusiasm from God	Chief Complaint
Right You know so what's your it's there it's the energy inside me, it's there to make me do work.	Chief Complaint
So you feel as if you've got a lot of energy? Yeah, tons of it, tons of it.	Chief Complaint
And how are your thoughts, are they going fast? Are they, are you thinking lots? Lots of ideas? Well yeah you have to think very intensely, you look at stuff down here, there's, there's, I got that in the door the other day, you know Ok. there's lots of numbers out there that need adding up and taking away.	Chief Complaint
And how are you feeling about yourself? Your self-esteem, how do you feel about yourself as a person at the moment? I feel fantastic, you know cos God's telling me	Chief Complaint
Right I am yeah Ok. and that I'm doing a really really good job Yeah.	Chief Complaint
and it's all there and it's all happening.	Chief Complaint
And tell me this, because I couldn't get it from your GP's letter, have you ever had anything like this before in your life? Where you have felt full of energy and lots of bright ideas? No, nah.	Chief Complaint
It's not happened before.	Chief Complaint
Nah, but this has been going on for so long that I can't really remember anything else you know.	Chief Complaint
And have there ever been any times in your life where you've kind of been the opposite? Where you've been a bit down in the dumps, not much energy? Sometimes.	Chief Complaint
well I have been low sometimes when I was younger a long time ago I don't remember that was long ago.	Chief Complaint
Once I felt very sad and low, but not now, no, not now.	Chief Complaint
Doctor put me on Prozac.	Medical History
Didn't do anything though let's get back to this	Chief Complaint
Do you remember when you were on Prozac and what dose? No long time ago.	Medical History
Ok, and what about any family history, does anyone in your family have things like this? No, no it's just me, it's really, well they're not really that clever you know.	Family History
Who's not that clever? My family.	Family History
Your family? You know, that's why I have to come see doctors, places, hospitals and things like that because they have clever people, you're a clever person	Chief Complaint
Right.	Others
So do you feel as if you're more clever than perhaps other people? Well, well, well yeah.	Chief Complaint
You know I'm certainly more clever than those people at work Ok. you know cos they're a bit thick.	Chief Complaint
I guess I'm wondering what might have happened to start all this off for you, have you any thoughts yourself what's brought this on? Well, well God.	Chief Complaint
Yeah.	Others
God, yeah, yeah.	Others
Ok. And he just came to me one day.	Chief Complaint
Right one day he just came to me you know Ok. and I started noticing connections with numbers and things.	Chief Complaint
I wonder It's, it's, it's all there you've just got to find it.	Chief Complaint
Ok, I wonder You've got to dig deep and look for it you know what I mean.	Chief Complaint
Yeah, yeah.	Others
Right.	Others
Ok. How have you been feeling physically in your physical health? Any problems there? Physically, fine, I'm, I'm fine yeah, absolutely.	Chief Complaint
And have you been taking any prescribed medication besides the Prozac in the past? No, no, no, nothing like that Just like I told you it was a long time ago.	Medical History
I just need everything that's within me now.	Chief Complaint
I don't need anything else.	Chief Complaint
And you know how you were saying that your sister said that you were	Chief Complaint
Who Audry? Yeah.	Chief Complaint
Yeah she said rude things and I don't like repeating it, she kind of suggested you might be I told you what she said didn't I she used the "F" word and I don't like that.	Chief Complaint
No, no.	Others
No.	Others
